file_name,speaker,path,emotion,sentence,Duration (seconds),Sampling Rate (Hz),dataset
03-01-01-01-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-01-01-01-02-08.wav,Neutral,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-01-01-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-01-01-02-01-08.wav,Neutral,Dogs are sitting by the door.,3.536854166666666,48000,RAVDESS
03-01-01-01-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-01-01-02-02-08.wav,Neutral,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-03-01-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-01-01-01-08.wav,Happiness,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-03-01-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-01-01-02-08.wav,Happiness,Kids are talking by the door.,3.43675,48000,RAVDESS
03-01-03-01-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-01-02-01-08.wav,Happiness,Dogs are sitting by the door.,3.470125,48000,RAVDESS
03-01-03-01-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-01-02-02-08.wav,Happiness,Dogs are sitting by the door.,3.4367708333333336,48000,RAVDESS
03-01-03-02-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-02-01-01-08.wav,Happiness,Kids are talking by the door.,3.7704166666666654,48000,RAVDESS
03-01-03-02-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-02-01-02-08.wav,Happiness,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-03-02-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-02-02-01-08.wav,Happiness,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-03-02-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-03-02-02-02-08.wav,Happiness,Dogs are sitting by the door.,3.937270833333333,48000,RAVDESS
03-01-04-01-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-01-01-01-08.wav,Sadness,Kids are talking by the door.,4.204208333333334,48000,RAVDESS
03-01-04-01-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-01-01-02-08.wav,Sadness,Kids are talking by the door.,3.870520833333333,48000,RAVDESS
03-01-04-01-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-01-02-01-08.wav,Sadness,Dogs are sitting by the door.,3.57025,48000,RAVDESS
03-01-04-01-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-01-02-02-08.wav,Sadness,Dogs are sitting by the door.,3.6036041666666665,48000,RAVDESS
03-01-04-02-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-02-01-01-08.wav,Sadness,Kids are talking by the door.,3.7704166666666654,48000,RAVDESS
03-01-04-02-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-02-01-02-08.wav,Sadness,Kids are talking by the door.,3.937270833333333,48000,RAVDESS
03-01-04-02-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-02-02-01-08.wav,Sadness,Dogs are sitting by the door.,3.670333333333333,48000,RAVDESS
03-01-04-02-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-04-02-02-02-08.wav,Sadness,Dogs are sitting by the door.,3.703708333333333,48000,RAVDESS
03-01-05-01-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-01-01-01-08.wav,Anger,Kids are talking by the door.,3.703708333333333,48000,RAVDESS
03-01-05-01-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-01-01-02-08.wav,Anger,Kids are talking by the door.,3.6036041666666665,48000,RAVDESS
03-01-05-01-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-01-02-01-08.wav,Anger,Dogs are sitting by the door.,3.536875,48000,RAVDESS
03-01-05-01-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-01-02-02-08.wav,Anger,Dogs are sitting by the door.,3.5702291666666666,48000,RAVDESS
03-01-05-02-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-02-01-01-08.wav,Anger,Kids are talking by the door.,3.970625,48000,RAVDESS
03-01-05-02-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-02-01-02-08.wav,Anger,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-05-02-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-02-02-01-08.wav,Anger,Dogs are sitting by the door.,3.6036041666666665,48000,RAVDESS
03-01-05-02-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-05-02-02-02-08.wav,Anger,Dogs are sitting by the door.,3.636958333333333,48000,RAVDESS
03-01-06-01-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-01-01-01-08.wav,Fear,Kids are talking by the door.,3.970645833333333,48000,RAVDESS
03-01-06-01-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-01-01-02-08.wav,Fear,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-06-01-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-01-02-01-08.wav,Fear,Dogs are sitting by the door.,3.7704375,48000,RAVDESS
03-01-06-01-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-01-02-02-08.wav,Fear,Dogs are sitting by the door.,3.670333333333333,48000,RAVDESS
03-01-06-02-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-02-01-01-08.wav,Fear,Kids are talking by the door.,3.970625,48000,RAVDESS
03-01-06-02-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-02-01-02-08.wav,Fear,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-06-02-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-02-02-01-08.wav,Fear,Dogs are sitting by the door.,3.870520833333333,48000,RAVDESS
03-01-06-02-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-06-02-02-02-08.wav,Fear,Dogs are sitting by the door.,3.937270833333333,48000,RAVDESS
03-01-07-01-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-01-01-01-08.wav,Disgust,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-07-01-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-01-01-02-08.wav,Disgust,Kids are talking by the door.,3.670333333333333,48000,RAVDESS
03-01-07-01-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-01-02-01-08.wav,Disgust,Dogs are sitting by the door.,3.937270833333333,48000,RAVDESS
03-01-07-01-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-01-02-02-08.wav,Disgust,Dogs are sitting by the door.,3.8371666666666666,48000,RAVDESS
03-01-07-02-01-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-02-01-01-08.wav,Disgust,Kids are talking by the door.,4.070729166666666,48000,RAVDESS
03-01-07-02-01-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-02-01-02-08.wav,Disgust,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-07-02-02-01-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-02-02-01-08.wav,Disgust,Dogs are sitting by the door.,3.7370833333333335,48000,RAVDESS
03-01-07-02-02-02-08.wav,Actor_08,Data/padded_audio/RAVDESS/Actor_08\03-01-07-02-02-02-08.wav,Disgust,Dogs are sitting by the door.,3.870520833333333,48000,RAVDESS
03-01-01-01-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-01-01-01-01-09.wav,Neutral,Kids are talking by the door.,3.2699375,48000,RAVDESS
03-01-01-01-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-01-01-01-02-09.wav,Neutral,Kids are talking by the door.,3.203208333333333,48000,RAVDESS
03-01-01-01-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-01-01-02-01-09.wav,Neutral,Dogs are sitting by the door.,3.3366666666666664,48000,RAVDESS
03-01-01-01-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-01-01-02-02-09.wav,Neutral,Dogs are sitting by the door.,3.2365833333333334,48000,RAVDESS
03-01-03-01-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-01-01-01-09.wav,Happiness,Kids are talking by the door.,3.3366666666666664,48000,RAVDESS
03-01-03-01-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-01-01-02-09.wav,Happiness,Kids are talking by the door.,3.536854166666666,48000,RAVDESS
03-01-03-01-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-01-02-01-09.wav,Happiness,Dogs are sitting by the door.,3.3032916666666665,48000,RAVDESS
03-01-03-01-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-01-02-02-09.wav,Happiness,Dogs are sitting by the door.,3.470145833333333,48000,RAVDESS
03-01-03-02-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-02-01-01-09.wav,Happiness,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-03-02-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-02-01-02-09.wav,Happiness,Kids are talking by the door.,4.170833333333333,48000,RAVDESS
03-01-03-02-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-02-02-01-09.wav,Happiness,Dogs are sitting by the door.,3.57025,48000,RAVDESS
03-01-03-02-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-03-02-02-02-09.wav,Happiness,Dogs are sitting by the door.,3.5702291666666666,48000,RAVDESS
03-01-04-01-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-01-01-01-09.wav,Sadness,Kids are talking by the door.,3.2699375,48000,RAVDESS
03-01-04-01-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-01-01-02-09.wav,Sadness,Kids are talking by the door.,3.43675,48000,RAVDESS
03-01-04-01-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-01-02-01-09.wav,Sadness,Dogs are sitting by the door.,3.403395833333333,48000,RAVDESS
03-01-04-01-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-01-02-02-09.wav,Sadness,Dogs are sitting by the door.,3.4034166666666668,48000,RAVDESS
03-01-04-02-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-02-01-01-09.wav,Sadness,Kids are talking by the door.,3.937270833333333,48000,RAVDESS
03-01-04-02-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-02-01-02-09.wav,Sadness,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-04-02-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-02-02-01-09.wav,Sadness,Dogs are sitting by the door.,3.636979166666667,48000,RAVDESS
03-01-04-02-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-04-02-02-02-09.wav,Sadness,Dogs are sitting by the door.,3.8705416666666665,48000,RAVDESS
03-01-05-01-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-01-01-01-09.wav,Anger,Kids are talking by the door.,3.5702291666666666,48000,RAVDESS
03-01-05-01-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-01-01-02-09.wav,Anger,Kids are talking by the door.,3.57025,48000,RAVDESS
03-01-05-01-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-01-02-01-09.wav,Anger,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-05-01-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-01-02-02-09.wav,Anger,Dogs are sitting by the door.,3.536875,48000,RAVDESS
03-01-05-02-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-02-01-01-09.wav,Anger,Kids are talking by the door.,3.8038125,48000,RAVDESS
03-01-05-02-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-02-01-02-09.wav,Anger,Kids are talking by the door.,3.7704375,48000,RAVDESS
03-01-05-02-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-02-02-01-09.wav,Anger,Dogs are sitting by the door.,4.371041666666667,48000,RAVDESS
03-01-05-02-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-05-02-02-02-09.wav,Anger,Dogs are sitting by the door.,3.970645833333333,48000,RAVDESS
03-01-06-01-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-01-01-01-09.wav,Fear,Kids are talking by the door.,3.169833333333333,48000,RAVDESS
03-01-06-01-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-01-01-02-09.wav,Fear,Kids are talking by the door.,3.169833333333333,48000,RAVDESS
03-01-06-01-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-01-02-01-09.wav,Fear,Dogs are sitting by the door.,3.1364791666666667,48000,RAVDESS
03-01-06-01-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-01-02-02-09.wav,Fear,Dogs are sitting by the door.,3.136458333333333,48000,RAVDESS
03-01-06-02-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-02-01-01-09.wav,Fear,Kids are talking by the door.,3.2365625,48000,RAVDESS
03-01-06-02-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-02-01-02-09.wav,Fear,Kids are talking by the door.,3.2699375,48000,RAVDESS
03-01-06-02-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-02-02-01-09.wav,Fear,Dogs are sitting by the door.,3.2365625,48000,RAVDESS
03-01-06-02-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-06-02-02-02-09.wav,Fear,Dogs are sitting by the door.,3.2365625,48000,RAVDESS
03-01-07-01-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-01-01-01-09.wav,Disgust,Kids are talking by the door.,3.403395833333333,48000,RAVDESS
03-01-07-01-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-01-01-02-09.wav,Disgust,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-07-01-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-01-02-01-09.wav,Disgust,Dogs are sitting by the door.,3.470125,48000,RAVDESS
03-01-07-01-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-01-02-02-09.wav,Disgust,Dogs are sitting by the door.,3.403395833333333,48000,RAVDESS
03-01-07-02-01-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-02-01-01-09.wav,Disgust,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-07-02-01-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-02-01-02-09.wav,Disgust,Kids are talking by the door.,3.536854166666666,48000,RAVDESS
03-01-07-02-02-01-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-02-02-01-09.wav,Disgust,Dogs are sitting by the door.,3.5702291666666666,48000,RAVDESS
03-01-07-02-02-02-09.wav,Actor_09,Data/padded_audio/RAVDESS/Actor_09\03-01-07-02-02-02-09.wav,Disgust,Dogs are sitting by the door.,3.603583333333333,48000,RAVDESS
03-01-01-01-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-01-01-01-01-10.wav,Neutral,Kids are talking by the door.,3.536875,48000,RAVDESS
03-01-01-01-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-01-01-01-02-10.wav,Neutral,Kids are talking by the door.,3.8371666666666666,48000,RAVDESS
03-01-01-01-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-01-01-02-01-10.wav,Neutral,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-01-01-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-01-01-02-02-10.wav,Neutral,Dogs are sitting by the door.,3.670333333333333,48000,RAVDESS
03-01-03-01-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-01-01-01-10.wav,Happiness,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-03-01-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-01-01-02-10.wav,Happiness,Kids are talking by the door.,3.470125,48000,RAVDESS
03-01-03-01-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-01-02-01-10.wav,Happiness,Dogs are sitting by the door.,3.3032916666666665,48000,RAVDESS
03-01-03-01-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-01-02-02-10.wav,Happiness,Dogs are sitting by the door.,3.3366666666666664,48000,RAVDESS
03-01-03-02-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-02-01-01-10.wav,Happiness,Kids are talking by the door.,3.8371666666666666,48000,RAVDESS
03-01-03-02-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-02-01-02-10.wav,Happiness,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-03-02-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-02-02-01-10.wav,Happiness,Dogs are sitting by the door.,3.7370625,48000,RAVDESS
03-01-03-02-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-03-02-02-02-10.wav,Happiness,Dogs are sitting by the door.,3.970645833333333,48000,RAVDESS
03-01-04-01-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-01-01-01-10.wav,Sadness,Kids are talking by the door.,3.3032916666666665,48000,RAVDESS
03-01-04-01-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-01-01-02-10.wav,Sadness,Kids are talking by the door.,3.470125,48000,RAVDESS
03-01-04-01-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-01-02-01-10.wav,Sadness,Dogs are sitting by the door.,3.536875,48000,RAVDESS
03-01-04-01-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-01-02-02-10.wav,Sadness,Dogs are sitting by the door.,3.803791666666666,48000,RAVDESS
03-01-04-02-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-02-01-01-10.wav,Sadness,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-04-02-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-02-01-02-10.wav,Sadness,Kids are talking by the door.,3.5702291666666666,48000,RAVDESS
03-01-04-02-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-02-02-01-10.wav,Sadness,Dogs are sitting by the door.,3.670333333333333,48000,RAVDESS
03-01-04-02-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-04-02-02-02-10.wav,Sadness,Dogs are sitting by the door.,3.5702291666666666,48000,RAVDESS
03-01-05-01-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-01-01-01-10.wav,Anger,Kids are talking by the door.,3.903895833333333,48000,RAVDESS
03-01-05-01-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-01-01-02-10.wav,Anger,Kids are talking by the door.,4.004,48000,RAVDESS
03-01-05-01-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-01-02-01-10.wav,Anger,Dogs are sitting by the door.,4.104104166666667,48000,RAVDESS
03-01-05-01-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-01-02-02-10.wav,Anger,Dogs are sitting by the door.,4.137479166666667,48000,RAVDESS
03-01-05-02-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-02-01-01-10.wav,Anger,Kids are talking by the door.,4.170833333333333,48000,RAVDESS
03-01-05-02-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-02-01-02-10.wav,Anger,Kids are talking by the door.,4.471125,48000,RAVDESS
03-01-05-02-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-02-02-01-10.wav,Anger,Dogs are sitting by the door.,3.870520833333333,48000,RAVDESS
03-01-05-02-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-05-02-02-02-10.wav,Anger,Dogs are sitting by the door.,4.137458333333333,48000,RAVDESS
03-01-06-01-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-01-01-01-10.wav,Fear,Kids are talking by the door.,3.4034166666666668,48000,RAVDESS
03-01-06-01-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-01-01-02-10.wav,Fear,Kids are talking by the door.,3.3033125,48000,RAVDESS
03-01-06-01-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-01-02-01-10.wav,Fear,Dogs are sitting by the door.,3.536854166666666,48000,RAVDESS
03-01-06-01-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-01-02-02-10.wav,Fear,Dogs are sitting by the door.,3.4367708333333336,48000,RAVDESS
03-01-06-02-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-02-01-01-10.wav,Fear,Kids are talking by the door.,3.5035,48000,RAVDESS
03-01-06-02-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-02-01-02-10.wav,Fear,Kids are talking by the door.,3.703708333333333,48000,RAVDESS
03-01-06-02-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-02-02-01-10.wav,Fear,Dogs are sitting by the door.,3.803791666666666,48000,RAVDESS
03-01-06-02-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-06-02-02-02-10.wav,Fear,Dogs are sitting by the door.,3.8705416666666665,48000,RAVDESS
03-01-07-01-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-01-01-01-10.wav,Disgust,Kids are talking by the door.,3.703708333333333,48000,RAVDESS
03-01-07-01-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-01-01-02-10.wav,Disgust,Kids are talking by the door.,4.2041875,48000,RAVDESS
03-01-07-01-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-01-02-01-10.wav,Disgust,Dogs are sitting by the door.,3.8705416666666665,48000,RAVDESS
03-01-07-01-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-01-02-02-10.wav,Disgust,Dogs are sitting by the door.,4.2709375,48000,RAVDESS
03-01-07-02-01-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-02-01-01-10.wav,Disgust,Kids are talking by the door.,4.671333333333333,48000,RAVDESS
03-01-07-02-01-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-02-01-02-10.wav,Disgust,Kids are talking by the door.,4.537875,48000,RAVDESS
03-01-07-02-02-01-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-02-02-01-10.wav,Disgust,Dogs are sitting by the door.,4.2041875,48000,RAVDESS
03-01-07-02-02-02-10.wav,Actor_10,Data/padded_audio/RAVDESS/Actor_10\03-01-07-02-02-02-10.wav,Disgust,Dogs are sitting by the door.,4.871541666666666,48000,RAVDESS
03-01-01-01-01-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-01-01-01-01-11.wav,Neutral,Kids are talking by the door.,3.1364791666666667,48000,RAVDESS
03-01-01-01-01-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-01-01-01-02-11.wav,Neutral,Kids are talking by the door.,3.1031041666666668,48000,RAVDESS
03-01-01-01-02-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-01-01-02-01-11.wav,Neutral,Dogs are sitting by the door.,3.203208333333333,48000,RAVDESS
03-01-01-01-02-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-01-01-02-02-11.wav,Neutral,Dogs are sitting by the door.,3.169833333333333,48000,RAVDESS
03-01-03-01-01-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-01-01-01-11.wav,Happiness,Kids are talking by the door.,3.1031041666666668,48000,RAVDESS
03-01-03-01-01-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-01-01-02-11.wav,Happiness,Kids are talking by the door.,3.203208333333333,48000,RAVDESS
03-01-03-01-02-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-01-02-01-11.wav,Happiness,Dogs are sitting by the door.,3.169833333333333,48000,RAVDESS
03-01-03-01-02-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-01-02-02-11.wav,Happiness,Dogs are sitting by the door.,3.2365833333333334,48000,RAVDESS
03-01-03-02-01-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-02-01-01-11.wav,Happiness,Kids are talking by the door.,4.037375,48000,RAVDESS
03-01-03-02-01-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-02-01-02-11.wav,Happiness,Kids are talking by the door.,3.636979166666667,48000,RAVDESS
03-01-03-02-02-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-02-02-01-11.wav,Happiness,Dogs are sitting by the door.,3.870520833333333,48000,RAVDESS
03-01-03-02-02-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-03-02-02-02-11.wav,Happiness,Dogs are sitting by the door.,3.5035,48000,RAVDESS
03-01-04-01-01-01-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-04-01-01-01-11.wav,Sadness,Kids are talking by the door.,3.3366666666666664,48000,RAVDESS
03-01-04-01-01-02-11.wav,Actor_11,Data/padded_audio/RAVDESS/Actor_11\03-01-04-01-01-02-11.wav,Sadness,Kids are talking by the door.,3.6036041666666665,48000,RAVDESS
